Job Title,Rating,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,hourly,employer_provided,min_salary,max_salary,avg_salary,same_state,age,python_yn,R_yn,spark,aws,excel,desc_len,num_comp,job_simp_data engineer,job_simp_data scientist,job_simp_director,job_simp_manager,job_simp_mle,job_simp_na,seniority_na,seniority_senior,job_state_az,job_state_ca,job_state_co,job_state_ct,job_state_dc,job_state_de,job_state_fl,job_state_ga,job_state_ia,job_state_id,job_state_il,job_state_in,job_state_ks,job_state_ky,job_state_la,job_state_ma,job_state_md,job_state_mi,job_state_mn,job_state_mo,job_state_nc,job_state_ne,job_state_nj,job_state_nm,job_state_ny,job_state_oh,job_state_or,job_state_pa,job_state_ri,job_state_sc,job_state_tn,job_state_tx,job_state_ut,job_state_va,job_state_wa,job_state_wi
"sr. scientist, quantitative translational sciences",3.7,"boston, ma","osaka, japan",10000+ employees,1781.0,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$10+ billion (usd),0,0,1.3656563244631836,1.7227412345977318,161.5,0,3.4961577089818494,0,0,0,0,0,-1.660371725801325,1.406840869890585,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sr. data scientist ii,3.4,"new york, ny","hamilton, bermuda",1001 to 5000 employees,1948.0,company - public,insurance carriers,insurance,$1 to $2 billion (usd),0,0,1.1718560580947628,1.2137772960597784,147.0,0,0.4064640593548147,1,0,1,1,0,0.6349707759326451,-0.761876426769001,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
excel / vba / sql data analyst,4.1,"springfield, mo","springfield, mo",501 to 1000 employees,1961.0,company - private,energy,"oil, gas, energy & utilities",$1 to $2 billion (usd),0,0,-0.9922469163526011,-1.1097537277004446,61.0,1,0.16594898483294973,0,0,0,0,1,-0.6468694922276724,-0.761876426769001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
machine learning research scientist,2.6,"pittsburgh, pa","pittsburgh, pa",501 to 1000 employees,1984.0,college / university,colleges & universities,education,unknown / non-applicable,0,0,0.2028547262526596,0.6826844906288702,120.0,1,-0.25957768547496524,1,0,0,0,0,-0.6981694106045349,-0.761876426769001,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"vp, data science",3.2,"phoenix, az","westlake village, ca",1001 to 5000 employees,2008.0,company - public,lending,finance,$500 million to $1 billion (usd),0,0,0.26745481504213314,0.8375865588795517,124.5,0,-0.7036055153614852,1,0,0,0,1,-1.2789107942810665,1.406840869890585,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior data scientist,3.9,"burbank, ca","burbank, ca",51 to 200 employees,2009.0,company - private,financial analytics & research,finance,$50 to $100 million (usd),0,0,1.2687561912789733,1.1916484291668237,148.0,1,-0.7221066749400903,1,0,0,0,0,-0.9901843305959053,-0.761876426769001,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
radar data analyst,4.7,"huntsville, al","arlington, va",51 to 200 employees,1996.0,company - private,aerospace & defense,aerospace & defense,$25 to $50 million (usd),0,0,-1.0568470051420746,-1.1540114614863535,59.0,0,-0.48159160041822524,1,0,0,0,1,-0.5140158574568238,0.6839351043373896,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pl actuarial-lead data scientist,3.7,"worcester, ma","worcester, ma",5001 to 10000 employees,1852.0,company - public,insurance carriers,insurance,$5 to $10 billion (usd),0,0,1.2687561912789733,1.1252618284879603,146.5,1,2.1825753789008946,1,0,0,0,1,0.8243858591702907,-0.761876426769001,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pv scientist,2.9,"newton, ma","newton, ma",201 to 500 employees,,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,0,0,-0.4754462060368127,-0.11395471751749191,91.5,1,,0,0,0,0,1,0.0752755126158517,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior data & machine learning scientist,3.0,"chicago, il","chicago, il",501 to 1000 employees,2015.0,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,0,0,0.8165555697526583,0.8375865588795517,133.0,1,-0.8331136324117202,1,0,0,1,0,-0.38773913529839327,-0.761876426769001,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
principal data scientist (computational chemistry),4.7,"salt lake city, ut","salt lake city, ut",51 to 200 employees,2013.0,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,$1 to $5 million (usd),0,0,1.0749559249105525,0.9924886271302332,140.5,1,-0.7961113132545102,1,0,0,1,0,0.6244477157527758,-0.761876426769001,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
data engineer,3.7,"lafayette, la","denver, co",501 to 1000 employees,,company - private,computer hardware & software,information technology,unknown / non-applicable,0,0,-0.863046738773654,-0.777820724306127,70.5,0,,0,0,0,0,1,-0.13123954341408142,-0.761876426769001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"principal scientist, chemistry & immunology",3.3,"rochester, ny","rochester, ny",10000+ employees,2014.0,hospital,health care services & hospitals,health care,$500 million to $1 billion (usd),0,0,-0.6692464724052334,-0.2909856526611279,84.5,1,-0.8146124728331152,0,0,0,0,0,-0.13123954341408142,-0.761876426769001,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
software engineer - data visualization,4.0,"annapolis junction, md","annapolis junction, md",51 to 200 employees,2002.0,company - private,computer hardware & software,information technology,$5 to $10 million (usd),0,0,-0.4754462060368127,-0.025439249945673894,93.5,1,-0.5925985578898553,0,0,0,0,1,0.5047479062067636,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"scientist/senior scientist, autoimmune",4.4,"cambridge, ma","cambridge, ma",201 to 500 employees,2013.0,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$100 to $500 million (usd),0,0,0.4935551258052906,1.1252618284879603,134.5,1,-0.7961113132545102,0,0,0,0,0,0.3738673452196404,-0.761876426769001,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
staff machine learning engineer,3.9,"san francisco, ca","san francisco, ca",201 to 500 employees,2007.0,company - private,internet,information technology,$10 to $25 million (usd),0,0,2.043957256752656,2.1210608386709127,181.0,1,-0.6851043557828802,1,0,1,0,0,-1.2197185807693023,0.6839351043373896,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"principal scientist, hematology",3.3,"rochester, ny","rochester, ny",10000+ employees,2014.0,hospital,health care services & hospitals,health care,$500 million to $1 billion (usd),0,0,-0.6692464724052334,-0.2909856526611279,84.5,1,-0.8146124728331152,0,0,0,0,0,-0.15952026764747992,-0.761876426769001,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
lead data engineer,4.1,"mountain view, ca","mountain view, ca",51 to 200 employees,2010.0,company - private,internet,information technology,$50 to $100 million (usd),0,0,3.7235595652789684,2.032545371099095,205.0,1,-0.7406078345186953,1,0,1,1,0,0.11013314946166844,1.406840869890585,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
marketing data analyst,3.6,"highland, ca","highland, ca",1001 to 5000 employees,1986.0,company - private,gambling,"arts, entertainment & recreation",$100 to $500 million (usd),0,0,-1.282947315905232,-1.4638155979877165,48.5,1,-0.29658000463217526,0,0,0,0,1,0.4856748596307507,-0.761876426769001,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
medical laboratory scientist,4.0,"burleson, tx","arlington, tx",1001 to 5000 employees,1977.0,hospital,health care services & hospitals,health care,$50 to $100 million (usd),1,0,-1.2506472715104953,-1.7293620007031707,21.5,0,-0.13006956842473025,0,0,0,1,0,0.8487204358362382,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
r&d specialist/ food scientist,2.4,"hoopeston, il","flower mound, tx",501 to 1000 employees,,company - private,food & beverage manufacturing,manufacturing,$100 to $500 million (usd),0,0,-1.153747138326285,-1.3753001304158985,52.5,0,,0,0,0,0,0,-0.9448036335702192,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior research scientist-machine learning,2.6,"pittsburgh, pa","pittsburgh, pa",501 to 1000 employees,1984.0,college / university,colleges & universities,education,unknown / non-applicable,0,0,0.2028547262526596,0.8597154257725063,124.0,1,-0.25957768547496524,0,0,0,0,0,0.992754822048198,-0.761876426769001,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
analytics manager - data mart,3.5,"scotts valley, ca","scotts valley, ca",501 to 1000 employees,1996.0,nonprofit organization,health care services & hospitals,health care,$500 million to $1 billion (usd),0,0,-1.0568470051420746,-0.9327227925568085,64.0,1,-0.48159160041822524,0,0,0,0,0,-0.015485881435520184,-0.761876426769001,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sr. data engineer - contract-to-hire (java),3.0,"knoxville, tn","knoxville, tn",10000+ employees,1958.0,company - private,gas stations,retail,$10+ billion (usd),0,0,-0.1847458064841817,-0.025439249945673894,98.0,1,0.22145246356876475,1,0,0,0,0,-1.1421110119427669,1.406840869890585,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
med tech/lab scientist- south coastal lab,3.6,"millville, de","lewes, de",1001 to 5000 employees,1935.0,nonprofit organization,health care services & hospitals,health care,$100 to $500 million (usd),1,0,-1.0568470051420746,-1.3310423966299896,27.5,0,0.6469791338766797,0,0,0,0,0,-0.7027732494332276,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
food scientist - developer,3.3,"milwaukee, wi","milwaukee, wi",501 to 1000 employees,1964.0,company - private,food & beverage manufacturing,manufacturing,unknown / non-applicable,0,0,-1.1214470939315482,-1.3310423966299896,54.0,1,0.11044550609713474,0,0,0,0,0,-0.682384820334731,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
staff scientist-downstream process development,2.7,"rockville, md","rockville, md",201 to 500 employees,1961.0,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,$25 to $50 million (usd),0,0,-0.8307466943789172,-0.33524338644703694,81.0,1,0.16594898483294973,0,0,0,0,1,-0.061524269722447955,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sr. data engineer,3.4,"chicago, il","chicago, il",1001 to 5000 employees,2005.0,company - public,transportation management,transportation & logistics,$2 to $5 billion (usd),0,0,0.009054459884238952,0.26223601966273463,107.5,1,-0.6481020366256702,0,0,0,0,0,0.27521365603336656,1.406840869890585,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist - quantitative,3.8,"chicago, il","new plymouth, id",501 to 1000 employees,1995.0,company - private,logistics & supply chain,transportation & logistics,unknown / non-applicable,0,0,0.3643549482263435,0.24010715276978015,112.5,0,-0.46309044083962025,1,0,0,1,1,1.6695191298660361,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,3.7,"herndon, va","bethesda, md",10000+ employees,1995.0,company - public,aerospace & defense,aerospace & defense,$10+ billion (usd),0,0,-0.281645939668392,-0.35737225333999145,89.0,0,-0.46309044083962025,1,0,1,0,1,0.9394818298876101,1.406840869890585,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
senior research statistician- data scientist,4.8,"sheboygan, wi","sheboygan, wi",1001 to 5000 employees,1925.0,company - private,insurance carriers,insurance,$1 to $2 billion (usd),0,0,0.04135450427897573,-0.0696969837315829,100.5,1,0.8319907296627297,0,0,0,0,0,-1.3571760543688438,-0.761876426769001,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"business data analyst, sql",3.8,"new york, ny","new york, ny",1001 to 5000 employees,2002.0,company - private,travel agencies,travel & tourism,$2 to $5 billion (usd),0,0,-0.9922469163526011,-0.9327227925568085,65.0,1,-0.5925985578898553,0,0,0,0,1,-0.9211267481655135,1.406840869890585,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
medical technologist / clinical laboratory scientist,3.4,"new orleans, la","washington, dc",10000+ employees,1930.0,government,federal agencies,government,unknown / non-applicable,1,0,-1.4444475378789159,-1.7293620007031707,20.0,0,0.7394849317697048,0,0,0,0,0,3.5860314651247154,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,4.3,"dallas, tx","dallas, tx",201 to 500 employees,1999.0,subsidiary or business segment,consulting,business services,unknown / non-applicable,0,0,-0.7015465167999702,-0.7999495911990815,72.5,1,-0.5370950791540402,1,0,1,1,1,1.2532005614999608,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
senior data analyst,4.8,"clearwater, fl","clearwater, fl",501 to 1000 employees,2010.0,company - private,security services,business services,$100 to $500 million (usd),0,0,-0.9922469163526011,-1.1097537277004446,61.0,1,-0.7406078345186953,1,0,0,0,1,-0.6153003116880649,-0.761876426769001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bi & platform analytics manager,3.4,"ewing, nj","ewing, nj",1001 to 5000 employees,1846.0,company - public,consumer products manufacturing,manufacturing,$2 to $5 billion (usd),0,0,0.33205490383160674,0.12946281830500764,109.5,1,2.2935823363725247,1,0,0,0,1,-0.5968849563732938,-0.761876426769001,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data engineer,3.9,"cambridge, ma","cambridge, ma",51 to 200 employees,2005.0,company - private,internet,information technology,unknown / non-applicable,0,0,-0.5077462504315494,-0.4016299871259004,84.5,1,-0.6481020366256702,1,0,1,0,0,-1.1802571050947928,-0.761876426769001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,3.4,"chicago, il","chicago, il",51 to 200 employees,1992.0,company - private,advertising & marketing,business services,$10 to $25 million (usd),0,0,-0.34624602845786556,-0.3795011202329459,87.5,1,-0.40758696210380524,0,0,0,0,0,0.13972925621755058,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,3.1,"san mateo, ca","seoul, south korea",1001 to 5000 employees,1997.0,company - public,video games,media,$10+ billion (usd),0,0,-0.3139459840631288,-0.1803413181963554,92.5,0,-0.5000927599968302,1,1,0,0,1,-0.49099666331335984,1.406840869890585,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
associate data scientist/computer scientist,3.2,"mclean, va","bedford, ma",5001 to 10000 employees,1958.0,nonprofit organization,federal agencies,government,$1 to $2 billion (usd),0,0,-0.4754462060368127,-0.5565320553765819,81.5,0,0.22145246356876475,1,0,1,0,0,-0.4771851468272815,1.406840869890585,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
business intelligence analyst / developer,4.3,"dayton, oh","dayton, oh",1001 to 5000 employees,1981.0,company - private,trucking,transportation & logistics,unknown / non-applicable,0,0,-0.7015465167999702,-0.512274321590673,79.0,1,-0.20407420673915025,0,0,0,0,0,-1.3058761359919813,0.6839351043373896,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
lead data scientist,3.6,"boston, ma","springfield, ma",5001 to 10000 employees,1851.0,company - private,insurance carriers,insurance,$10+ billion (usd),0,0,1.591756635226341,1.6784835008118228,164.0,0,2.2010765384794997,1,0,1,1,0,0.35808275494983655,-0.761876426769001,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"sr. data scientist - analytics, personalized healthcare (phc)",3.9,"south san francisco, ca","south san francisco, ca",10000+ employees,1976.0,subsidiary or business segment,biotech & pharmaceuticals,biotech & pharmaceuticals,$10+ billion (usd),0,0,1.8178569459894984,1.7448701014906862,169.0,1,-0.11156840884612526,1,0,1,0,1,2.1285876302128304,-0.761876426769001,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior data scientist,3.8,"cupertino, ca","sunnyvale, ca",5001 to 10000 employees,1996.0,company - public,telecommunications services,telecommunications,$2 to $5 billion (usd),0,0,1.139556013700026,1.0146174940231878,142.0,0,-0.48159160041822524,1,0,1,1,1,-0.968480518974925,-0.761876426769001,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,2.8,"parlier, ca","san luis obispo, ca",501 to 1000 employees,,nonprofit organization,social assistance,non-profit,$50 to $100 million (usd),0,0,-1.3475474046947056,-1.4638155979877165,47.5,0,,0,0,0,0,1,1.0295855326777401,-0.761876426769001,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pricipal scientist molecular and cellular biologist,3.7,"boston, ma","osaka, japan",10000+ employees,1781.0,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$10+ billion (usd),0,0,-0.7338465611947069,-0.6007897891624909,76.5,0,3.4961577089818494,0,0,0,0,1,-0.9217844394267554,1.406840869890585,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,3.4,"san francisco, ca","san francisco, ca",51 to 200 employees,2013.0,company - private,enterprise software & network solutions,information technology,unknown / non-applicable,0,0,-0.863046738773654,-0.8442073249849905,69.0,1,-0.7961113132545102,1,0,0,0,1,1.0611547132173478,-0.761876426769001,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,4.0,"meridian, id","akron, oh",201 to 500 employees,1984.0,company - private,computer hardware & software,information technology,$50 to $100 million (usd),0,0,-1.3152473602999688,-1.4195578642018076,49.0,0,-0.25957768547496524,1,1,0,0,1,-0.8974498627608078,-0.761876426769001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
staff data scientist,3.5,"san jose, ca","san jose, ca",10000+ employees,1970.0,company - public,computer hardware & software,information technology,$10+ billion (usd),0,0,1.8501569903842352,1.8333855690625043,171.5,1,-0.0005614513744952589,1,0,0,1,0,0.405436525759248,0.6839351043373896,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"data scientist (actuary, fsa or asa)",3.8,"frederick, md","frederick, md",501 to 1000 employees,1981.0,company - private,insurance carriers,insurance,$500 million to $1 billion (usd),0,0,0.2028547262526596,0.10733395141205312,107.0,1,-0.20407420673915025,1,0,0,0,1,-0.5653157758336861,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
system and data analyst,3.7,"cherry hill, nj","cherry hill, nj",201 to 500 employees,1996.0,company - private,enterprise software & network solutions,information technology,unknown / non-applicable,0,0,-1.0568470051420746,-1.1540114614863535,59.0,1,-0.48159160041822524,0,0,0,0,1,-0.7205309134867569,-0.761876426769001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,3.5,"indianapolis, in","arlington, va",201 to 500 employees,2019.0,company - private,it services,information technology,$25 to $50 million (usd),0,0,-0.281645939668392,-0.3795011202329459,88.5,0,-0.9071182707261403,0,0,0,1,0,2.129245321474072,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data engineer 5 - contract (remote),4.2,"riverton, ut","salt lake city, ut",10000+ employees,,nonprofit organization,religious organizations,non-profit,unknown / non-applicable,0,0,-0.023245584510497824,0.26223601966273463,107.0,0,,0,0,0,0,1,-0.8237884415017235,-0.761876426769001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
digital health data scientist,4.0,"cambridge, ma","new york, ny",10000+ employees,1849.0,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$10+ billion (usd),0,0,-0.37854607285260233,-0.4016299871259004,86.5,0,2.2380788576367094,1,0,0,1,1,-0.11282418809931033,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,4.3,"louisville, ky","peachtree city, ga",51 to 200 employees,1935.0,nonprofit organization,logistics & supply chain,transportation & logistics,$10 to $25 million (usd),0,0,-0.37854607285260233,-0.512274321590673,84.0,0,0.6469791338766797,1,0,0,0,1,-0.6330579757415941,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data & analytics consultant (nyc),4.7,"new york, ny","cincinnati, oh",201 to 500 employees,1992.0,company - private,consulting,business services,$50 to $100 million (usd),0,0,0.5258551702000274,0.21797828587682563,114.5,0,-0.40758696210380524,1,0,0,0,1,0.17458689306336733,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
senior scientist - neuroscience,3.5,"marlborough, ma","marlborough, ma",1001 to 5000 employees,2010.0,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,$1 to $2 billion (usd),0,0,0.8165555697526583,1.3686793643104598,145.0,1,-0.7406078345186953,1,0,0,0,1,1.0006471171831,1.406840869890585,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data engineer,4.4,"nashville, tn","san francisco, ca",1001 to 5000 employees,2006.0,company - public,internet,information technology,$100 to $500 million (usd),0,0,-0.41084611724733916,-0.3131145195540824,88.0,0,-0.6666031962042752,1,0,1,1,1,0.3955711568406206,1.406840869890585,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
big data engineer - chicago - future opportunity,4.1,"chicago, il","chicago, il",501 to 1000 employees,2001.0,company - private,internet,information technology,$100 to $500 million (usd),0,0,-0.12014571769470815,0.01881848384023511,100.0,1,-0.5740973983112503,1,0,1,1,0,0.7092898884529713,1.406840869890585,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
